ID,HAIL-SIZE,LAT,LONG,MEM_VAL_X,MEM_VAL_Y,MEMBERSHIP VALUES OF DATA POINT,CONVERGED_TO_PT_X,CONVERGED_TO_PT_Y,FUZZY
439,2.0,42.0,-95.4,0.031239056998,0.751303810894,"[0.11247879720959643, 0.24095632694324937, 0.2272749493173886, 0.41928992652976566]",39.9373243536,-93.3681420884,NO
440,1.5,39.58,-96.9,0.0290536162797,0.538638731086,"[0.433043084629063, 0.22935991265421715, 0.22455423652695375, 0.11304276618976615]",39.9373243536,-93.3681420884,NO
441,2.5,34.78,-102.68,0.0304336879929,0.122806697535,"[0.22638940637138003, 0.26929093691916667, 0.12479700924404966, 0.3795226474654038]",34.6530993064,-97.7326567148,NO
442,1.75,40.08,-96.78,0.0294847561637,0.583707859865,"[0.23084621204064598, 0.35306559733289483, 0.3312018267206238, 0.08488636390583537]",39.9373243536,-93.3681420884,NO
443,0.75,42.2,-97.0,0.038723450909,0.533199069359,"[0.15811403285133874, 0.325867870279026, 0.02594965386284744, 0.4900684430067879]",39.9373243536,-93.3681420884,NO
444,1.0,40.2,-98.08,0.0315500235878,0.388831874379,"[0.1546654176461052, 0.014373000100916666, 0.408803022624119, 0.4221585596288592]",39.9373243536,-93.3681420884,NO
445,1.0,37.78,-96.78,0.0242710012959,0.344516487691,"[0.026849990323043353, 0.3717449684016618, 0.39185349074476167, 0.20955155053053315]",34.6530993064,-97.7326567148,NO
446,2.75,39.38,-95.18,0.0165342277573,0.830383394224,"[0.3131711018612114, 0.31147076930693474, 0.21682939190514838, 0.15852873692670538]",39.9373243536,-93.3681420884,NO
447,2.0,35.5,-79.18,0.915157520772,0.0428203608982,"[0.04016989414883557, 0.6673774242963957, 0.23406386779916794, 0.05838881375560062]",37.7794743929,-81.4448348693,NO
448,0.75,42.5,-72.0,0.66350994826,0.159989278162,"[0.29236189464744633, 0.21913667947696175, 0.21250662764860626, 0.2759947982269855]",37.7794743929,-81.4448348693,NO
449,1.0,41.08,-102.58,0.0028854135386,0.015101898774,"[0.3267140373992827, 0.13716327880734122, 0.36082571457277657, 0.17529696922059962]",41.9659367689,-103.421060431,NO
450,1.75,35.0,-98.28,0.00133371848409,0.00797861244294,"[0.2647577269969547, 0.3085397127336904, 0.2686749517330012, 0.15802760853635373]",34.6530993064,-97.7326567148,NO
451,1.75,34.5,-97.9,0.000171366968797,0.00096177646994,"[0.18934130890690792, 0.342203842329831, 0.0033252866243449484, 0.4651295621389162]",34.6530993064,-97.7326567148,NO
452,1.5,44.88,-97.18,0.0563864034924,0.421666931978,"[0.12663354712604255, 0.44656215239161495, 0.032519371823442986, 0.3942849286588994]",39.9373243536,-93.3681420884,NO
453,1.75,44.0,-97.5,0.0482066327881,0.414830349122,"[0.14158184260636553, 0.18280028077833468, 0.35302271180435396, 0.3225951648109458]",39.9373243536,-93.3681420884,NO
454,1.75,43.58,-96.68,0.0485613262922,0.51672898093,"[0.08436713179447615, 0.28862794170091205, 0.22868185950336836, 0.3983230670012435]",39.9373243536,-93.3681420884,NO
455,1.0,40.7,-98.18,0.0323586086369,0.381965772144,"[0.8262127620605224, 0.0005000638951482415, 0.10142079183453634, 0.0718663822097929]",39.9373243536,-93.3681420884,NO
456,1.5,39.78,-101.4,0.015540907688,0.0953541658325,"[0.5490535545129797, 0.14270220040547113, 0.13845311536234, 0.16979112971920915]",41.9659367689,-103.421060431,NO
457,1.75,39.7,-99.08,0.0281438822373,0.265015997587,"[0.2599068160006776, 0.27299619288949, 0.18990147710621344, 0.27719551400361897]",41.9659367689,-103.421060431,NO
458,2.0,39.58,-98.28,0.0299237028645,0.344729663897,"[0.24863882558934247, 0.19845988086566657, 0.390075987953291, 0.16282530559169994]",39.9373243536,-93.3681420884,NO
459,1.75,44.38,-100.28,0.0271500773221,0.157281381448,"[0.21762043263135206, 0.12251118978133176, 0.41450894836886165, 0.24535942921845452]",41.9659367689,-103.421060431,NO
460,1.5,33.58,-102.0,0.0295139743457,0.112586927982,"[0.08092952968543839, 0.2198967463468463, 0.45333530430294144, 0.2458384196647738]",34.6530993064,-97.7326567148,NO
461,2.0,40.28,-76.5,0.824485267249,0.0889206129129,"[0.3087527270298607, 0.04025110383273572, 0.20069689294309123, 0.4502992761943123]",37.7794743929,-81.4448348693,NO
462,1.75,40.78,-75.08,0.770163843853,0.113874511883,"[0.3322742626170053, 0.05379713259799157, 0.2598950170556612, 0.3540335877293419]",37.7794743929,-81.4448348693,NO
463,1.5,46.5,-87.58,0.295471525685,0.441362956644,"[0.4210277885540557, 0.1009318072634128, 0.10467609907610828, 0.3733643051064232]",39.9373243536,-93.3681420884,NO
464,1.0,42.58,-71.78,0.657846436806,0.162235751051,"[0.035839750386679366, 0.1725470564066878, 0.26577548189970085, 0.525837711306932]",37.7794743929,-81.4448348693,NO
465,5.0,46.08,-92.9,0.109693896639,0.572990964404,"[0.27905721506666, 0.05753239394805419, 0.29630873966411064, 0.3671016513211751]",39.9373243536,-93.3681420884,NO
466,1.25,45.78,-92.68,0.108581596555,0.591571276784,"[0.08486052970405378, 0.4781819135257894, 0.211993939900034, 0.22496361687012267]",39.9373243536,-93.3681420884,NO
467,0.75,43.7,-96.9,0.0488452701523,0.488179620967,"[0.08076253823609737, 0.43935161378372367, 0.11023284814409136, 0.3696529998360876]",39.9373243536,-93.3681420884,NO
468,1.75,40.78,-99.58,0.025399872031,0.213559326011,"[0.24876270819819354, 0.35135470160614957, 0.2549072301072165, 0.1449753600884406]",41.9659367689,-103.421060431,NO
469,0.75,42.38,-83.5,0.708755594603,0.17676605551,"[0.1821418880174451, 0.3371812281191406, 0.13375488506624073, 0.3469219987971736]",37.7794743929,-81.4448348693,NO
470,1.5,46.5,-110.3,0.0499675942952,0.136632529289,"[0.03543819796641453, 0.22682477534049003, 0.1725740485259602, 0.5651629781671352]",41.9659367689,-103.421060431,NO
471,1.0,47.0,-109.4,0.0480138624489,0.134471710962,"[0.4316193974158591, 0.057105990021147794, 0.09865963519043743, 0.4126149773725557]",41.9659367689,-103.421060431,NO
472,2.0,38.78,-104.9,0.0174369497703,0.0708500372945,"[0.4326672519905923, 0.20626402649223405, 0.1439665684848932, 0.2171021530322805]",41.9659367689,-103.421060431,NO
473,1.0,40.7,-102.58,0.0045000222045,0.0236353137268,"[0.3782322982250704, 0.22514208831776947, 0.2960872471526576, 0.10053836630450258]",41.9659367689,-103.421060431,NO
474,1.0,39.88,-101.08,0.0170123949264,0.10971651225,"[0.10603350587329978, 0.033104406686304606, 0.3419155945429619, 0.5189464928974338]",41.9659367689,-103.421060431,NO
475,0.75,40.58,-102.68,0.00479344981615,0.0248890223294,"[0.07814619399285917, 0.4653122674370602, 0.3310424861614654, 0.12549905240861525]",41.9659367689,-103.421060431,NO
476,1.0,39.78,-105.0,0.0114606456061,0.0468366566086,"[0.030921370062065072, 0.40079758963497175, 0.4196611301264792, 0.14861991017648396]",41.9659367689,-103.421060431,NO
477,1.0,35.88,-99.28,0.0102480068291,0.0636467380641,"[0.44837682609881513, 0.11032413877168964, 0.04119612024468018, 0.40010291488481503]",34.6530993064,-97.7326567148,NO
478,1.75,40.08,-88.4,0.253050429317,0.56976768011,"[0.3205154901848837, 0.2280389945766394, 0.1330438984316095, 0.31840161680686735]",39.9373243536,-93.3681420884,NO
479,1.0,40.2,-96.68,0.0292661858561,0.604556715508,"[0.13364436736925042, 0.3264993288029892, 0.45414323857145134, 0.08571306525630894]",39.9373243536,-93.3681420884,NO
480,3.0,44.58,-93.58,0.0747363660897,0.65832826381,"[0.46422517217236026, 0.030832707158551593, 0.04830205720130902, 0.45664006346777913]",39.9373243536,-93.3681420884,NO
481,1.0,40.78,-98.78,0.0302873021472,0.304443541491,"[0.0994363400018237, 0.20844173076809883, 0.32651555084322054, 0.365606378386857]",41.9659367689,-103.421060431,NO
482,1.75,44.2,-103.08,0.0090899432196,0.0405891292846,"[0.26106058043655583, 0.12737838534156737, 0.09268217049034931, 0.5188788637315275]",41.9659367689,-103.421060431,NO
483,1.5,41.2,-80.18,0.878545426304,0.0668357360387,"[0.5405170089585424, 0.2966022983607024, 0.12631136668855839, 0.03656932599219697]",37.7794743929,-81.4448348693,NO
484,2.75,44.7,-98.5,0.0453597422367,0.306910050048,"[0.12923044594611383, 0.11839658811346246, 0.5807446139097054, 0.17162835203071816]",41.9659367689,-103.421060431,NO
485,1.5,45.7,-97.08,0.0636934287208,0.408335998156,"[0.2613976692759262, 0.05696202073096694, 0.31799640653676536, 0.3636439034563415]",39.9373243536,-93.3681420884,NO
486,1.75,44.0,-95.4,0.055574968527,0.611191978007,"[0.05335278933764061, 0.5473317022697117, 0.10306628782218205, 0.2962492205704656]",39.9373243536,-93.3681420884,NO
487,0.75,40.5,-99.9,0.0233969430475,0.185526034303,"[0.07605024141922008, 0.43543883295431046, 0.3566195775343259, 0.13189134809214367]",41.9659367689,-103.421060431,NO
488,1.75,37.78,-94.4,0.024778703609,0.733174956612,"[0.33336731065517167, 0.14621157174995114, 0.32650811012757336, 0.19391300746730394]",39.9373243536,-93.3681420884,NO
489,3.0,41.58,-98.9,0.0304409924858,0.284281669546,"[0.1864463342217804, 0.2025843978568181, 0.2525112439776082, 0.3584580239437933]",41.9659367689,-103.421060431,NO
490,0.75,40.7,-99.08,0.0286535605088,0.269046751368,"[0.7023989049413898, 0.043556684792250916, 0.02197561155013362, 0.23206879871622565]",41.9659367689,-103.421060431,NO
491,0.75,41.28,-76.9,0.809392904839,0.0976386981371,"[0.2698842109429513, 0.31500125562524156, 0.2258170737165995, 0.1892974597152078]",37.7794743929,-81.4448348693,NO
492,1.75,38.0,-99.0,0.0233650722608,0.19982422971,"[0.4339521596671376, 0.17602153946409038, 0.31947419096120466, 0.07055210990756737]",34.6530993064,-97.7326567148,NO
493,1.75,44.28,-94.0,0.0657826059662,0.668497580184,"[0.15377563846598927, 0.17406311319357867, 0.39140178371748346, 0.2807594646229487]",39.9373243536,-93.3681420884,NO
494,1.5,40.0,-98.08,0.0311308735618,0.383781914513,"[0.26164334442010945, 0.2116351310893558, 0.1649941373083529, 0.36172738718218184]",39.9373243536,-93.3681420884,NO
495,1.0,40.38,-97.0,0.0310746079148,0.555052870619,"[0.24570725840591498, 0.18421342524784654, 0.09917554146382011, 0.4709037748824183]",39.9373243536,-93.3681420884,NO
496,1.0,36.78,-104.5,0.0289270683352,0.114135007721,"[0.08997259973283091, 0.35171350687318936, 0.09217197711542273, 0.4661419162785569]",41.9659367689,-103.421060431,NO
497,1.75,36.58,-93.9,0.0405337153119,0.561257467699,"[0.2962804579355526, 0.31919132359180674, 0.29597398880738796, 0.0885542296652528]",39.9373243536,-93.3681420884,NO
498,1.75,36.2,-94.4,0.0376116026116,0.432434726027,"[0.1573192982739273, 0.37036956618807476, 0.2875576985335887, 0.18475343700440933]",34.6530993064,-97.7326567148,NO
499,0.75,48.7,-106.5,0.0494245614775,0.146793026788,"[0.2891127908375546, 0.17452564283629216, 0.2567941525380235, 0.2795674137881298]",41.9659367689,-103.421060431,NO
500,1.5,45.58,-92.5,0.108414992799,0.603975442006,"[0.16935212128079338, 0.18933720733430345, 0.32684016837326046, 0.3144705030116427]",39.9373243536,-93.3681420884,NO
501,1.0,40.2,-100.08,0.0226810535758,0.174047635713,"[0.23042650913756343, 0.030515884679830466, 0.5014798160211948, 0.2375777901614112]",41.9659367689,-103.421060431,NO
502,3.0,44.5,-87.9,0.282764393325,0.489708763677,"[0.6462677979704443, 0.2776652079080445, 0.01303767574390536, 0.06302931837760599]",39.9373243536,-93.3681420884,NO
503,0.75,39.78,-93.58,0.000622219034685,0.996267807913,"[0.42820271894790124, 0.07778533567712038, 0.26754921267486786, 0.22646273270011066]",39.9373243536,-93.3681420884,NO
504,2.0,36.2,-99.58,0.0138113192263,0.0863353352882,"[0.491288541114333, 0.17107399414228558, 0.2653013726134321, 0.0723360921299493]",34.6530993064,-97.7326567148,NO
505,0.75,43.08,-85.58,0.499588610281,0.325436164076,"[0.5154073764264028, 0.16812439536350038, 0.2408604943809394, 0.07560773382915739]",37.7794743929,-81.4448348693,NO
506,1.0,42.2,-96.78,0.0385347954406,0.563648674586,"[0.1646439907699045, 0.022618658714882636, 0.6958549800810083, 0.1168823704342046]",39.9373243536,-93.3681420884,NO
507,1.0,40.0,-83.0,0.894585790497,0.062592624457,"[0.30666124421871893, 0.3158223167652326, 0.04725144109527076, 0.3302649979207778]",37.7794743929,-81.4448348693,NO
508,0.86,38.78,-104.68,0.0169091987466,0.0700324216754,"[0.4352079007508932, 0.23014303883188422, 0.03168979248883855, 0.3029592679283839]",41.9659367689,-103.421060431,NO
509,2.75,39.2,-96.58,0.0274404470244,0.564072593595,"[0.07273654648943545, 0.339782486521484, 0.28125578095925313, 0.3062251860298274]",39.9373243536,-93.3681420884,NO
510,1.75,39.7,-93.78,0.00173131499817,0.988886989074,"[0.2400314861003993, 0.23061577466851188, 0.30436447515189635, 0.22498826407919237]",39.9373243536,-93.3681420884,NO
511,1.75,40.0,-94.78,0.0109943493866,0.908909094675,"[0.23516051648375436, 0.16736807403732912, 0.2766015234850828, 0.32086988599383354]",39.9373243536,-93.3681420884,NO
512,1.0,37.08,-97.0,0.0185333850197,0.208184112895,"[0.38456551835766384, 0.4304880704765913, 0.007163668059925573, 0.1777827431058194]",34.6530993064,-97.7326567148,NO
513,1.0,41.88,-103.4,1.70813628782e-05,8.05109664318e-05,"[0.141463538039325, 0.06769527624259394, 0.457689326142996, 0.333151859575085]",41.9659367689,-103.421060431,NO
514,2.0,41.38,-102.68,0.00166881957245,0.00859291949258,"[0.0669996799800993, 0.0905218235093765, 0.3777899357274043, 0.46468856078311993]",41.9659367689,-103.421060431,NO
515,1.5,34.2,-103.3,0.0348155513362,0.129129187733,"[0.22666294714636018, 0.23171979064209142, 0.4342103726692006, 0.10740688954234791]",34.6530993064,-97.7326567148,NO
516,1.75,37.28,-97.4,0.0189137995725,0.204061427986,"[0.37083413028837237, 0.09867042671039859, 0.13797309360376572, 0.3925223493974634]",34.6530993064,-97.7326567148,NO
517,1.75,37.78,-96.28,0.0254160431366,0.419283849811,"[0.11541362767938991, 0.14945172650246458, 0.4720870241069825, 0.2630476217111629]",34.6530993064,-97.7326567148,NO
518,2.0,41.28,-98.68,0.0313778843021,0.314696866179,"[0.2660781258032791, 0.29688139098993427, 0.2748646310281625, 0.16217585217862418]",41.9659367689,-103.421060431,NO
519,1.75,41.0,-102.68,0.00286765885284,0.0148454708069,"[0.06931490886611781, 0.23696812263812128, 0.32972565514496927, 0.3639913133507917]",41.9659367689,-103.421060431,NO
520,3.0,40.08,-101.4,0.0139672033636,0.085944518542,"[0.23732986771612305, 0.23024469357993022, 0.3116570850064556, 0.22076835369749115]",41.9659367689,-103.421060431,NO
521,2.0,42.78,-102.68,0.00230131719141,0.0113849013214,"[0.21660876698388637, 0.6380937771051534, 0.02111338504541145, 0.12418407086554877]",41.9659367689,-103.421060431,NO
522,1.75,45.5,-94.58,0.0802371235394,0.564701707484,"[0.09304064379620873, 0.17756840214235775, 0.4855866132281132, 0.2438043408333203]",39.9373243536,-93.3681420884,NO
523,1.5,34.0,-93.78,0.0582457018509,0.278212804272,"[0.22805919307059921, 0.18921651745358137, 0.34704938671979846, 0.23567490275602104]",34.6530993064,-97.7326567148,NO
524,1.0,45.58,-107.4,0.0306539933497,0.097516303093,"[0.23722180961741313, 0.3922878716861782, 0.30389804941705173, 0.06659226927935682]",41.9659367689,-103.421060431,NO
525,1.75,44.0,-104.18,0.00803295822235,0.0330392919792,"[0.34068146108754405, 0.24800943703223685, 0.17263671021988614, 0.23867239166033288]",41.9659367689,-103.421060431,NO
526,2.0,41.28,-96.18,0.0304325815642,0.683406494731,"[0.14543407242527226, 0.34214268058027, 0.16303808047635696, 0.34938516651810075]",39.9373243536,-93.3681420884,NO
527,0.75,41.28,-95.9,0.0284575883526,0.725128703147,"[0.07335017224420474, 0.3569033404914597, 0.15328129319045014, 0.4164651940738855]",39.9373243536,-93.3681420884,NO
528,1.75,42.38,-78.08,0.794481802513,0.10793149949,"[0.24490732877478932, 0.09320559342675325, 0.029238648290297462, 0.6326484295081599]",37.7794743929,-81.4448348693,NO
529,2.0,42.78,-77.28,0.764694105561,0.121602086379,"[0.30816124777235265, 0.41905398551959766, 0.048608204328742154, 0.2241765623793076]",37.7794743929,-81.4448348693,NO
530,1.0,44.78,-117.8,0.0815932296639,0.179353891846,"[0.44697752094057003, 0.19574580464734123, 0.29985912016724164, 0.05741755424484706]",41.9659367689,-103.421060431,NO
531,0.75,35.78,-97.58,0.00455871263548,0.0342473089051,"[0.2550448483137503, 0.14141251753485307, 0.2761684676821456, 0.32737416646925105]",34.6530993064,-97.7326567148,NO
532,1.5,42.58,-97.28,0.0406259514849,0.482950776261,"[0.2945909181620636, 0.35821639440241243, 0.03832268801087801, 0.308869999424646]",39.9373243536,-93.3681420884,NO
533,1.75,39.38,-101.18,0.0187446031325,0.117970715777,"[0.430386961517305, 0.39144661414147164, 0.10575198864892912, 0.07241443569229428]",41.9659367689,-103.421060431,NO
534,2.0,42.2,-97.68,0.0379345005508,0.438722853903,"[0.08181614149766797, 0.20604622852786197, 0.297773266655652, 0.41436436331881815]",39.9373243536,-93.3681420884,NO
535,1.0,48.08,-105.0,0.0424064668658,0.137614381328,"[0.5207921668905846, 0.35141612642525033, 0.04028008681155376, 0.08751161987261125]",41.9659367689,-103.421060431,NO
536,1.0,42.0,-98.28,0.0349400779501,0.360333139023,"[0.26686332016529457, 0.1857005283042594, 0.4457946541117619, 0.10164149741868421]",41.9659367689,-103.421060431,NO
537,0.75,43.0,-87.9,0.286458944245,0.511848465879,"[0.2618517859723251, 0.2882843936527015, 0.1941103047460501, 0.2557535156289234]",39.9373243536,-93.3681420884,NO
538,0.75,42.0,-97.4,0.0376016143838,0.482463170408,"[0.3548706077515424, 0.24387229413723893, 0.3401507680023293, 0.061106330108889384]",39.9373243536,-93.3681420884,NO
539,1.5,41.7,-98.0,0.035240855774,0.40266641445,"[0.20473789286946142, 0.3902752435116213, 0.2419141384489724, 0.1630727251699449]",39.9373243536,-93.3681420884,NO
540,1.0,40.7,-80.0,0.902113159962,0.0535236936182,"[0.1084428238775746, 0.3852804975962943, 0.36405161627798477, 0.14222506224814638]",37.7794743929,-81.4448348693,NO
541,2.0,37.7,-95.68,0.026290749467,0.508806269467,"[0.09764254074915701, 0.023801251282888344, 0.4095184264981008, 0.46903778146985386]",39.9373243536,-93.3681420884,NO
542,2.0,40.58,-102.0,0.00768937322117,0.0434974087003,"[0.38623530123452654, 0.2583583876102236, 0.2878076478725405, 0.06759866328270936]",41.9659367689,-103.421060431,NO
543,0.75,32.58,-83.58,0.696570305107,0.149507013066,"[0.32594278232591406, 0.12549066752107613, 0.3094907107242451, 0.23907583942876467]",37.7794743929,-81.4448348693,NO
544,1.0,46.08,-116.68,0.0789082585412,0.176946510804,"[0.19634435840998543, 0.06824720159479455, 0.4109626850769374, 0.32444575491828254]",41.9659367689,-103.421060431,NO
545,1.75,43.2,-83.4,0.663003301627,0.202706218027,"[0.15705779291819114, 0.07893106276706759, 0.3568594140117885, 0.4071517303029527]",37.7794743929,-81.4448348693,NO
546,1.0,47.28,-114.6,0.0728423833589,0.170640281319,"[0.07617041899589412, 0.012432212175169889, 0.5398332796418068, 0.3715640891871291]",41.9659367689,-103.421060431,NO
547,1.0,48.28,-114.3,0.0747326322454,0.174041015153,"[0.2895420953144771, 0.2294216397607677, 0.21089176247905994, 0.27014450244569516]",41.9659367689,-103.421060431,NO
548,1.75,41.7,-71.4,0.662823884347,0.158941978666,"[0.16066466766822488, 0.16761948374074595, 0.3399590663386763, 0.33175678225235294]",37.7794743929,-81.4448348693,NO
549,1.75,38.0,-101.28,0.0230944280345,0.135247970571,"[0.19506758497071958, 0.35391450046039086, 0.2180992468342114, 0.2329186677346782]",41.9659367689,-103.421060431,NO
550,1.0,43.78,-95.08,0.0533632971281,0.649604536313,"[0.10501111371205377, 0.08703412019360951, 0.44124459750296213, 0.3667101685913747]",39.9373243536,-93.3681420884,NO
551,2.0,44.78,-93.9,0.0751976321897,0.635301430587,"[0.15627283775500742, 0.4163603746094903, 0.29277195534910666, 0.1345948322863956]",39.9373243536,-93.3681420884,NO
552,2.0,43.28,-89.0,0.202592912003,0.594149054509,"[0.2683230250188229, 0.3858786174286781, 0.23485537503997603, 0.11094298251252312]",39.9373243536,-93.3681420884,NO
553,0.75,42.58,-82.78,0.737170514921,0.155658988572,"[0.4225084680024978, 0.07456774127929994, 0.06239338862632217, 0.4405304020918802]",37.7794743929,-81.4448348693,NO
554,2.5,39.7,-101.58,0.0149581944027,0.0893088584737,"[0.32159447342154124, 0.22317897314289087, 0.062115505275221694, 0.39311104816034625]",41.9659367689,-103.421060431,NO
555,1.75,39.7,-77.68,0.87701764278,0.0635074516123,"[0.24485162390889353, 0.10383440169928573, 0.35060570767218685, 0.30070826671963397]",37.7794743929,-81.4448348693,NO
556,1.5,34.7,-92.18,0.0982058913632,0.435946487422,"[0.3245461341095377, 0.39942773582435787, 0.06817566543545651, 0.2078504646306479]",39.9373243536,-93.3681420884,NO
557,1.0,35.5,-97.5,0.00280851204793,0.0200230092172,"[0.10580989353015946, 0.5366123171184176, 0.3396159791653643, 0.017961810186058448]",34.6530993064,-97.7326567148,NO
558,1.0,40.5,-97.58,0.0324946797521,0.465800145995,"[0.3879117802945848, 0.2870570377645942, 0.014965698932171867, 0.3100654830086491]",39.9373243536,-93.3681420884,NO
559,0.75,39.0,-94.4,0.0108014910731,0.907453036491,"[0.3634421904675053, 0.2239882673227291, 0.3198095792556169, 0.0927599629541487]",39.9373243536,-93.3681420884,NO
560,1.0,45.58,-95.58,0.073412672003,0.510940813675,"[0.22642786947483892, 0.1623726699357106, 0.32296226902279745, 0.2882371915666532]",39.9373243536,-93.3681420884,NO
561,2.0,39.28,-103.5,0.0120992957894,0.0566910167287,"[0.306511417263569, 0.11091525603174004, 0.33765626803284843, 0.24491705867184263]",41.9659367689,-103.421060431,NO
562,1.0,40.08,-95.58,0.0202477019448,0.792322667782,"[0.3094695017302189, 0.05256949258396279, 0.34363419072671275, 0.29432681495910545]",39.9373243536,-93.3681420884,NO
563,1.0,40.38,-95.78,0.0229466995515,0.761849491571,"[0.1652310945005873, 0.4674937110960041, 0.1276204994571903, 0.2396546949462182]",39.9373243536,-93.3681420884,NO
564,1.75,39.28,-97.4,0.0294147102745,0.439673815952,"[0.21715276888102564, 0.008254400049530274, 0.4300994469309278, 0.34449338413851627]",39.9373243536,-93.3681420884,NO
565,1.25,39.08,-94.58,0.0118423533135,0.89384663847,"[0.19960055752636838, 0.2964001996949678, 0.1858242424739977, 0.3181750003046662]",39.9373243536,-93.3681420884,NO
566,0.75,43.0,-90.08,0.133490490769,0.683230685454,"[0.24732696399180673, 0.29771068383010824, 0.14751343264596978, 0.3074489195321154]",39.9373243536,-93.3681420884,NO
567,0.75,41.88,-86.4,0.458140112166,0.370246257827,"[0.15814034730500348, 0.2650849870144726, 0.2222269767156603, 0.35454768896486366]",37.7794743929,-81.4448348693,NO
568,1.25,48.78,-105.58,0.0488643882634,0.149784643908,"[0.3629580652288515, 0.3047314540863496, 0.18757286492163788, 0.14473761576316113]",41.9659367689,-103.421060431,NO
569,1.0,38.7,-104.5,0.0170939756405,0.0718182859173,"[0.28663691018263043, 0.18291428895147901, 0.1713780649813008, 0.3590707358845898]",41.9659367689,-103.421060431,NO
570,1.25,41.78,-87.9,0.293173203028,0.520589800881,"[0.38512612048047645, 0.08614846010231066, 0.1029671969897025, 0.4257582224275105]",39.9373243536,-93.3681420884,NO
571,3.0,39.2,-91.9,0.0200209396246,0.923000931427,"[0.2841967356316943, 0.3656861144066602, 0.040144963599289187, 0.3099721863623563]",39.9373243536,-93.3681420884,NO
572,1.75,38.08,-105.08,0.0224502335102,0.0884002451346,"[0.011228472980643635, 0.34053403260819726, 0.4305793690277242, 0.21765812538343482]",41.9659367689,-103.421060431,NO
573,2.0,43.28,-100.68,0.0175385864113,0.106595820116,"[0.014362344997125708, 0.5432311334209087, 0.18960834872506926, 0.25279817285689643]",41.9659367689,-103.421060431,NO
574,1.0,33.78,-102.5,0.0319441307474,0.120421056263,"[0.2737339470578558, 0.18763713363538348, 0.2851230588362776, 0.25350586047048296]",34.6530993064,-97.7326567148,NO
575,1.0,34.38,-103.18,0.0337458703143,0.1277537706,"[0.24112341304365503, 0.42220633838483523, 0.2944057968682755, 0.04226445170323418]",34.6530993064,-97.7326567148,NO
576,2.75,31.6,-97.18,0.0278213507865,0.0950452475242,"[0.37248683693951673, 0.10889242770127253, 0.16443712853262368, 0.354183606826587]",34.6530993064,-97.7326567148,NO
577,2.5,38.08,-95.4,0.0248978329522,0.630054852781,"[0.1882618610219896, 0.42529800992722244, 0.2204720609022866, 0.1659680681485013]",39.9373243536,-93.3681420884,NO
578,0.75,40.7,-85.68,0.593063899197,0.26975534685,"[0.3681339161604484, 0.012960782359428734, 0.28784885051217146, 0.3310564509679515]",37.7794743929,-81.4448348693,NO
579,1.5,34.7,-92.0,0.104388533567,0.442390629898,"[0.1761257885166436, 0.014115799066045036, 0.5184291742447071, 0.29132923817260414]",39.9373243536,-93.3681420884,NO
580,1.0,38.78,-96.78,0.027497220526,0.486462734145,"[0.2973830400067715, 0.16796014080060825, 0.2854280182429442, 0.24922880094967614]",39.9373243536,-93.3681420884,NO
581,1.75,37.7,-76.78,0.865620724835,0.067147093001,"[0.14355236449000972, 0.4331077102308557, 0.2885599867036558, 0.13477993857547874]",37.7794743929,-81.4448348693,NO
582,1.75,42.88,-97.4,0.0419705241889,0.458255777327,"[0.2036684022092551, 0.3586485234406576, 0.2935415117730374, 0.14414156257704994]",39.9373243536,-93.3681420884,NO
583,4.5,40.78,-80.28,0.901154379977,0.0544511745261,"[0.34581006237882733, 0.3092479648878315, 0.03909150826528274, 0.3058504644680583]",37.7794743929,-81.4448348693,NO
584,0.75,34.0,-80.28,0.866765079992,0.0662732522305,"[0.2915709206354991, 0.03832829750152303, 0.44088740018131584, 0.22921338168166203]",37.7794743929,-81.4448348693,NO
585,1.0,46.38,-109.8,0.0469285248401,0.131217862036,"[0.12264939848632807, 0.36969429225109307, 0.20738343679487115, 0.30027287246770773]",41.9659367689,-103.421060431,NO
